code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
sh603004,2026-05-11,-0.02757352941176472,0.0,-0.00025052222,0.4314927,-0.0533088235294118,0.0,0.000871519,0.47829416,-0.01424632352941202,0.0,-0.005273495,0.44576126,18.685714285714287,285,弱
sz301353,2026-05-11,-0.0228013029315961,0.0,0.00010100454,0.414798,-0.029641693811074843,0.0,-0.00025086926,0.4734484,-0.03224755700325732,0.0,-0.0059518972,0.44911107,18.628571428571426,286,弱
sh688802,2026-05-15,0.018340672398126756,1.0,-0.0005411934,0.49840638,0.08338575522471503,1.0,-0.002351384,0.45516178,0.01831271405605661,1.0,-0.004219755,0.44026405,18.514285714285712,287,弱
bj920419,2026-05-15,-0.03779527559055096,0.0,0.0015649529,0.47574177,-0.04015748031496058,0.0,-0.0033650347,0.46454394,-0.08267716535433067,0.0,-0.006212565,0.45168117,18.4,288,弱
sh601328,2026-05-08,-0.004477611940298498,0.0,0.0012887453,0.46136668,-0.0029850746268657025,0.0,0.00084544125,0.47706094,0.0029850746268658135,1.0,-0.004002937,0.4377274,18.15714285714286,289,弱
bj920504,2026-05-15,-0.02550779404818171,0.0,0.0009438394,0.50336593,-0.025980160604629265,0.0,-0.002053567,0.46265608,-0.05621162021728865,0.0,-0.006290113,0.45017308,18.114285714285714,290,弱
sz301216,2026-05-11,0.0003374957813027102,1.0,-0.001696125,0.4297292,-0.046574417819777225,0.0,-0.0023749745,0.4447861,-0.0080998987512656,0.0,-0.005138597,0.4411664,18.057142857142857,291,弱
bj920088,2026-05-12,-0.021590909090909105,0.0,0.0007279554,0.45088562,-0.02840909090909094,0.0,-0.0013945966,0.4510797,-0.0031818181818180635,0.0,-0.006180995,0.4469818,17.75714285714286,292,弱
sz300677,2026-05-06,-0.017806935332708607,0.0,-0.002337106,0.42442194,-0.029990627928772162,0.0,-0.0024152608,0.45675555,-0.06148078725398298,0.0,-0.0035566748,0.43438262,17.385714285714286,293,弱
bj920455,2026-05-15,-0.01432291666666674,0.0,0.0033904822,0.50871545,-0.010416666666666852,0.0,-0.0032681637,0.4839138,-0.04947916666666685,0.0,-0.008755542,0.4518023,16.085714285714285,294,弱
sh688001,2026-05-08,-0.035211267605633756,0.0,0.0022577753,0.43002015,-0.023317683881064144,0.0,0.0022660457,0.47755745,-0.09248826291079804,0.0,-0.004523867,0.4349639,16.057142857142857,295,弱
sz300862,2026-05-07,0.030565881866996936,1.0,0.0022747943,0.4681786,0.13919867823213483,1.0,0.0014165022,0.46185216,0.08013217678645157,1.0,-0.004119671,0.42983645,15.82857142857143,296,弱
sz002333,2026-05-15,0.011406844106463865,1.0,0.0012034522,0.5087516,0.0,0.0,-0.001858566,0.4695888,0.011406844106463865,1.0,-0.0064788433,0.44087204,15.77142857142857,297,弱
sh603061,2026-05-07,-0.02703819144541708,0.0,0.0011959309,0.4641704,0.17725036614217582,1.0,-0.0020340167,0.4699088,0.14912313643020747,1.0,-0.0055672354,0.43660387,15.685714285714285,298,弱
sh688605,2026-05-14,0.06564341510209659,1.0,0.00053083024,0.41922146,0.11525284363437027,1.0,0.0004575923,0.46201223,0.053857749760175544,1.0,-0.0057709916,0.4368811,15.571428571428573,299,弱
sz300404,2026-05-11,-0.02872531418312385,0.0,0.0015812383,0.41490775,-0.0439856373429085,0.0,0.0004602857,0.4765166,-0.039497307001795656,0.0,-0.005289203,0.43583593,15.428571428571427,300,弱
sz002719,2026-05-12,0.018018018018018056,1.0,-0.0020355843,0.41214663,0.05662805662805703,1.0,-0.003909465,0.45606005,0.04375804375804382,1.0,-0.0056954697,0.4362747,15.114285714285714,301,弱
bj920570,2026-05-14,-0.056265206812652235,0.0,0.00010698661,0.4136353,-0.07177615571776141,0.0,-0.003524173,0.4586362,-0.14111922141119215,0.0,-0.007909313,0.44142252,15.042857142857143,302,弱
sh601728,2026-05-08,0.014876033057851235,1.0,-0.0023494482,0.38450363,0.026446280991735627,1.0,-0.0024266555,0.44352,0.04628099173553735,1.0,-0.0054842457,0.43188956,14.114285714285714,303,弱
bj920267,2026-05-15,-0.015752308527973713,0.0,0.0013409505,0.48343557,-0.007061379684953573,0.0,-0.004839332,0.45484194,-0.049429657794676785,0.0,-0.008093599,0.440355,13.8,304,弱
bj920656,2026-05-15,-0.004481434058898892,0.0,-0.0010423638,0.49480218,-0.01216389244558258,0.0,-0.005434462,0.45736906,-0.0409731113956463,0.0,-0.009169829,0.44072422,13.085714285714287,305,弱
sz300271,2026-05-13,-0.03647416413373861,0.0,0.0005146863,0.43186808,-0.0349544072948329,0.0,-0.0045822808,0.41967466,-0.05319148936170215,0.0,-0.008766895,0.4379365,12.82857142857143,306,弱
bj920476,2026-05-15,-0.030990592141671214,0.0,-0.0034344099,0.45801824,-0.03209739900387376,0.0,-0.0079684295,0.41520926,0.004427227448810189,1.0,-0.007134796,0.43563843,12.742857142857144,307,弱
bj920266,2026-05-15,-0.020330368487929018,0.0,-0.0018904858,0.45184016,-0.02033036848792913,0.0,-0.00829888,0.43987805,-0.041931385006353517,0.0,-0.009007728,0.4378219,12.442857142857143,308,弱
bj920978,2026-05-15,-0.03371647509578579,0.0,-0.0016126304,0.43840715,-0.07318007662835246,0.0,-0.0056802323,0.45076835,-0.08275862068965523,0.0,-0.0066916174,0.42822272,11.757142857142856,309,弱
bj920855,2026-05-15,-0.0326797385620915,0.0,-0.0006288955,0.4461233,-0.0183006535947714,0.0,-0.0055973968,0.44199905,-0.016993464052287743,0.0,-0.009572559,0.43659022,11.400000000000002,310,弱
sh688338,2026-05-12,-0.01625172890733062,0.0,-0.0028555184,0.41705063,-0.025933609958506243,0.0,-0.0041569495,0.40733254,-0.021438450899031736,0.0,-0.0066498546,0.42173424,11.114285714285714,311,弱
sz300769,2026-05-06,0.007485963817841501,1.0,0.0026398608,0.42626134,0.0017467248908296096,1.0,0.00028225855,0.43279913,-0.01933873986275747,0.0,-0.0039024297,0.40234295,10.942857142857143,312,弱
sh603120,2026-05-15,-0.00018765246762986187,0.0,0.002178678,0.44061399,0.03790579846124986,1.0,-0.005060268,0.44664368,0.03621692625258022,1.0,-0.007041232,0.42308885,10.9,313,弱
sz002878,2026-05-15,-0.10020140986908355,0.0,-0.0004826136,0.42683887,-0.18,0.0,-0.0035252236,0.46451986,-0.18,0.0,-0.008600118,0.4340129,10.8,314,弱
sh688071,2026-05-15,0.028183716075156573,1.0,0.001743417,0.4333542,0.05036534446764107,1.0,-0.0011224576,0.4509932,0.0018267223382049114,1.0,-0.0069064386,0.42154834,10.62857142857143,315,弱
sz300420,2026-05-15,-0.017897091722595126,0.0,-0.0012938281,0.43838036,0.04026845637583909,1.0,-0.007891286,0.40591294,0.017897091722595126,1.0,-0.0059566833,0.41194388,10.542857142857141,316,弱
sz300686,2026-05-07,-0.011223944414751497,0.0,0.0020884478,0.44038376,-0.043292357028327455,0.0,0.0001634352,0.44618195,-0.07001603420630709,0.0,-0.0048330845,0.40512002,10.271428571428572,317,弱
bj920395,2026-05-13,-0.012036108324974926,0.0,-0.0015651595,0.4223807,-0.059177532597793236,0.0,-0.005202239,0.4400718,0.0030090270812437314,1.0,-0.011317056,0.43442926,9.571428571428573,318,弱
bj920489,2026-05-12,0.06400000000000028,1.0,-0.00078694616,0.43167424,0.06866666666666688,1.0,-0.00495271,0.4223558,0.06800000000000006,1.0,-0.010287629,0.4288776,9.342857142857143,319,弱
sz301551,2026-05-15,-0.03130688023298145,0.0,0.0019133171,0.47052392,-0.04331998543866056,0.0,-0.004883229,0.44906405,-0.07681106661812886,0.0,-0.007965016,0.41816536,9.17142857142857,320,弱
sh600298,2026-05-13,0.0,0.0,-0.0029993034,0.3886262,-0.021798365122615904,0.0,-0.0055345558,0.41647682,-0.014986376021798531,0.0,-0.006508612,0.4090039,8.8,321,弱
sh605577,2026-05-08,-0.006711409395973145,0.0,-0.0023537301,0.3967793,-0.022651006711409405,0.0,-0.0049445666,0.42833164,-0.05033557046979864,0.0,-0.008964669,0.42137048,8.642857142857142,322,弱
sz300828,2026-05-08,0.06290322580645147,1.0,-0.0011480473,0.37754834,0.050000000000000044,1.0,-0.0020144037,0.44412735,0.05604838709677429,1.0,-0.007954689,0.41501185,8.528571428571428,323,弱
sh688520,2026-05-12,-0.013379469434832703,0.0,-0.0015211327,0.4187274,-0.028835063437139707,0.0,-0.0046373284,0.4203092,-0.03483275663206453,0.0,-0.0084961755,0.4179177,8.485714285714284,324,弱
sz002963,2026-05-13,0.04468664850136239,1.0,0.0006687967,0.42708105,0.0741144414168935,1.0,-0.0028708638,0.44331065,0.12752043596730234,1.0,-0.012140738,0.42568058,7.9714285714285715,325,弱
sh688246,2026-05-13,-0.0021141649048626032,0.0,0.00022022854,0.4064586,0.028329809725158306,1.0,-0.0050377883,0.42511228,0.024101479915432655,1.0,-0.0121864015,0.4231878,7.585714285714286,326,弱
sz002953,2026-05-08,-0.012417218543046227,0.0,-0.00077662116,0.41321573,-0.012417218543046227,0.0,-0.003586506,0.41887063,-0.05049668874172153,0.0,-0.010899202,0.4206021,7.557142857142857,327,弱
