code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2024-07-12,1473.01,1486.4,1465.45,1478.82,0.011442524058026482,2338634.0,3451132648.0,1857690430596.0,1857690430596.0,0.0018616765608091338,12135.654711826286,2024-08-09,2024-06-30,22.283437902412594,11.395175795581732,25.507948813999594,8.146164051937962,1404.1525184559805
sh600519,2024-07-15,1470.0,1488.0,1470.0,1474.9,-0.002650762094101977,1917626.0,2835374730.0,1852766135220.0,1852766135220.0,0.00152653188852902,12103.485978329067,2024-08-09,2024-06-30,22.224369809894604,11.364969895527176,25.44033331018515,8.124570509056749,1400.4304441857196
sh600519,2024-07-16,1476.0,1482.0,1465.05,1476.0,0.0007458132754762925,2031644.0,2998367128.0,1854147952800.0,1854147952800.0,0.0016172962570066593,12112.512918851246,2024-08-09,2024-06-30,22.240945039937916,11.373446040950649,25.459307048500428,8.130629921599946,1401.4749038023742
sh600519,2024-07-17,1476.1,1503.0,1470.02,1501.4,0.017208672086720833,3431101.0,5115680654.0,1886055376920.0,1886055376920.0,0.0027313381698328082,12320.953181817926,2024-08-09,2024-06-30,22.623682170028992,11.569167944365383,25.897427915053214,8.270547265779241,1425.592425859678
sh600519,2024-07-18,1499.5,1515.0,1492.53,1497.51,-0.002590915145863959,2887039.0,4337214601.0,1881168767478.0,1881168767478.0,0.002298235994363308,12289.030637607675,2024-08-09,2024-06-30,22.56506612923945,11.539193211913283,25.830329876829182,8.24911897960375,1421.8988368516893
sh600519,2024-07-19,1490.81,1529.18,1484.01,1525.62,0.018771160125808706,3894291.0,5888615145.0,1916480487636.0,1916480487636.0,0.00310006194884277,12519.709999497176,2024-08-09,2024-06-30,22.98863859880087,11.755797255416752,26.315195135049606,8.40396451286674,1448.5895276009335
sh600519,2024-07-22,1525.03,1529.98,1491.65,1499.0,-0.017448643830049404,2854321.0,4300813310.0,1883040502200.0,1883040502200.0,0.002272190733019911,12301.258038860442,2024-08-09,2024-06-30,22.58751803175267,11.550674536168714,25.856030667819876,8.257326729321354,1423.3136048778852
sh600519,2024-07-23,1499.0,1501.0,1455.0,1455.0,-0.029352901934623032,3094396.0,4555460198.0,1827767799000.0,1827767799000.0,0.0024633031517807148,11940.180417973279,2024-08-09,2024-06-30,21.924508830020102,11.211628719229806,25.097081135208754,8.014950227593442,1381.5352202116899
sh600519,2024-07-24,1450.2,1463.7,1435.0,1440.02,-0.0102955326460481,2412255.0,3490200973.0,1808949955956.0,1808949955956.0,0.0019202827771231568,11817.24990068033,2024-08-09,2024-06-30,21.69878433361206,11.096199029735605,24.838693317060695,7.932432045868803,1367.3115792503352
sh600519,2024-07-25,1440.02,1448.0,1420.01,1430.49,-0.006617963639393931,2834656.0,4054086714.0,1796978390922.0,1796978390922.0,0.002256536351202016,11739.043770519997,2024-08-09,2024-06-30,21.555182567873164,11.022764788021336,24.67431174783833,7.8799354990172805,1358.262760935134
sh600519,2024-07-26,1430.49,1437.72,1410.9,1422.19,-0.0058022076351459395,3235379.0,4594928574.0,1786551949181.9998,1786551949181.9998,0.002575533088817701,11670.931401125372,2024-08-09,2024-06-30,21.430114923000882,10.958808418007859,24.531146267823047,7.834214477100423,1350.381838373102
sh600519,2024-07-29,1415.0,1421.99,1398.0,1398.02,-0.016994916291072304,3086907.0,4342610100.0,1756189648356.0,1756189648356.0,0.002457341511026369,11472.5848989244,2024-08-09,2024-06-30,21.06591191377643,10.772564386293919,24.114241490477347,7.701072657855796,1327.432212068967
