code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sz002421,2025-03-31,2025-05-15,12.487505631819003,36.834530195330004,24.347024563511,97.82082324455206,97.82082324455206,37,强
sh688658,2025-03-31,2025-05-15,22.126453363206842,46.297963487684655,24.171510124477816,97.76029055690073,97.76029055690073,38,强
sz300633,2025-03-31,2025-05-15,26.967813299126213,50.94988982856245,23.982076529436235,97.6997578692494,97.6997578692494,39,强
sz300779,2025-03-31,2025-05-15,15.742131970449401,39.49917257108518,23.75704060063578,97.63922518159806,97.63922518159806,40,强
sh600516,2025-03-31,2025-05-15,19.34373441928365,42.971509852796366,23.627775433512717,97.57869249394673,97.57869249394673,41,强
sh688295,2025-03-31,2025-05-15,13.876220542056956,37.38305693726359,23.506836395206633,97.5181598062954,97.5181598062954,42,强
sh688559,2025-03-31,2025-05-15,11.696205253175565,35.10468396856647,23.408478715390903,97.45762711864407,97.45762711864407,43,强
sh688776,2025-03-31,2025-05-15,21.651920376138715,44.994550518693416,23.342630142554704,97.39709443099274,97.39709443099274,44,强
sh603690,2025-03-31,2025-05-15,17.155518126167316,40.42822018356941,23.272702057402093,97.3365617433414,97.3365617433414,45,强
sh600606,2025-03-31,2025-05-15,8.061360219108026,31.27264074845312,23.211280529345093,97.27602905569007,97.27602905569007,46,强
sz300122,2025-03-31,2025-05-15,19.953397336842706,43.026855213124385,23.07345787628168,97.21549636803874,97.21549636803874,47,强
sz000012,2025-03-31,2025-05-15,15.762670363222727,38.80023826145456,23.03756789823183,97.15496368038741,97.15496368038741,48,强
sz000552,2025-03-31,2025-05-15,18.831972715584246,41.803318177060106,22.97134546147586,97.09443099273608,97.09443099273608,49,强
sz002459,2025-03-31,2025-05-15,9.450577255534073,32.33370790257959,22.883130647045515,97.03389830508475,97.03389830508475,50,强
sz002544,2025-03-31,2025-05-15,11.012914902800784,33.76886273986912,22.755947837068334,96.97336561743342,96.97336561743342,51,强
sh688083,2025-03-31,2025-05-15,33.51076691566752,56.26660970741029,22.755842791742772,96.91283292978208,96.91283292978208,52,强
